aurreikusi	VV.PTCP	aurreikusi
ez	PARTNEG	ez
izana	VV.PTCPABSSGDEF	izan
deitoratu	VV.PTCPPFV	deitoratu
zuten	VARGAB3SARGER3PIND	*edun
alderdiok	NERGPLDEF	alderdi
.	_	.

Bilbotarrek	NERGPLDEF	bilbotar
garaipena	NABSSGINANDEF	garaipen
merezi	NABSINDF	merezi
zuten	VARGAB3SARGER3PPROGIND	ukan
baina	CONJ	baina
ez	PARTNEG	ez
zuten	VARGAB3SARGER3PIND	*edun
zorterik	NPRTINDF	zorte
izan	VV.PTCPPFV	izan
Juanmiren	PROPNGENSGDEF	Juanmi
ate	N	ate
aurrean	ADPINANIN+ESS	aurre
.	_	.

Gobernuak	NERGSGDEF	gobernu
egingo	VV.PTCPPROSP	egin
du	VARGER3SARGAB3SIND	*edun
Itoizko	PROPNESSSGDEF	Itoitz
urtegia	NABSSGDEFINAN	urtegi
,	_	,
eta	CONJ	eta
egingo	VV.PTCPPROSP	egin
du	VARGER3SARGAB3SIND	*edun
hasierako	NESSSGDEFINAN	hasiera
neurrietan	NPLIN+ESSDEFINAN	neurri
.	_	.

Baina	CONJ	baina
Bruselaren	PROPNGEN	Brusela
arabera	ADPSGDEF	arabera
,	_	,
laguntza	N	laguntza
horiek	DETABSPLDEF	horiek
ez	PARTNEG	ez
dira	VARGAB3PPROGIND	izan
orokorrak	ADJABSPLDEF	orokor
,	_	,
esportatzen	VNFINIPFV	esportatu
dituzten	VARGAB3PARGER3PIND	*edun
enpresentzat	NBENPLINANDEF	enpresa
soilik	ADV	soilik
baitira	VARGAB3PPROGIND	izan
.	_	.

UNHCRek	PROPNERGSGDEF	UNHCR
datozen	VARGAB3PPROGIND	etorri
egunotan	NPLDEFINANIN+ESS	egun
jakinaraziko	VCAUS	jakinaraz
du	VARGAB3SARGER3SIND	*edun
bere	DETGENSG	bera
erabakia	NABSSGDEF	erabaki
.	_	.

Erdiko	NESSSGINANDEF	erdi
grafikoa	NABSSGDEF	grafiko
konparadore	N	konparadore
alderanztaile	ADJ	alderanztaile
sinple	ADJ	sinple
batena	NABSSGDEF	bat
dugu	VARGAB3SARGER1PPROGIND	ukan
,	_	,
erreferentzia	NABSSGDEF	erreferentzia
0	NUM	0
V	NABSSGINANDEF	v
delarik	VARGAB3SPROGIND	izan
.	_	.

ITZALI	VV.PTCPPFV	itzali
DIRA	VARGAB3PIND	izan
.	_	.

Dozenaka	DET	dozenaka
soldadu	N	soldadu
errusiar	ADJABSINDF	errusiar
hil	VV.PTCPPFV	hil
dituztela	VARGAB3PARGER3PIND	*edun
diote	VARGAB3SARGER3PPROGIND	esan
gerrillariek	NERGPLDEF	gerrillari
.	_	.

Haren	DETGENSGDEF	hura
hitzetan	NPLDEFINANIN+ESS	hitz
,	_	,
"	_	"
batzuek	DETERGPLDEF	batzuk
agur	NABSINDF	agur
esatea	VABS	esan
eta	CONJ	eta
beste	DET	beste
batzuk	DETABSPLDEF	batzuk
etortzea	VABS	etorri
saihestezina	ADJABSSGDEF	saihestezin
da	VARGAB3SPROGIND	izan
.	_	.

Burutazioak	NERGSGINANDEF	burutazio
barregura	NABSSGINANDEF	barregura
eragin	VV.PTCPPFV	eragin
zion	VARGAB3SARGER3SARGDA3SIND	*edun
,	_	,
eta	CONJ	eta
lankide	N	lankide
guztien	DETGENPLDEF	guzti
muturren	NGEN	mutur
aurrean	ADPPLIN+ESSDEF	aurre
algara	N	algara
batean	NUM	bat
jarri	VV.PTCPPFV	jarri
zen	VARGAB3SIND	izan
.	_	.

Ondorioz	NINSINANINDF	ondorio
,	_	,
argi	ADV	argi
dut	VARGAB3SARGER1SPROGIND	ukan
jarraitu	VV.PTCP	jarraitu
behar	NABSINDF	behar
dugula	V	ukan
,	_	,
eta	CONJ	eta
desobedientzia	N	desobedientzia
zibil	ADJ	zibil
soberanistari	ADJDATSGDEF	soberanista
benetan	ADV	benetan
orain	ADV	orain
dagokio	VARGAB3SARGDA3SPROGIND	egon
frogatzea	VABS	frogatu
prest	ADV	prest
dagoela	V	egon
.	_	.

Pelota	N	pilota
bat	NUM	bat
eta	CONJ	eta
sei	NUM	sei
tortolis	NABSINDF	tortolis
(	_	(
ardien	NGEN	ardi
atzeko	ADPESSPLDEFANIM	atze
hankako	NESSSGDEF	hanka
belauneko	NESSSGDEFINAN	belaun
hezurra	NABSSGDEFINAN	hezur
)	_	)
behar	NABSINDF	behar
ziren	VARGAB3PPROGIND	izan
tortoliska	NABSINDF	tortoliska
jolasteko	VABSINDF	jolastu
.	_	.

CD-ROMetan	NPLIN+ESSDEF	CD-ROM
informazio	N	informazio
gehiegi	DETABSINDF	gehiegi
atzigarri	ADJABSINDF	atzi+!garri
dagoenez	VINSPLARGAB3SPROGDEFIND	egon
ikasleak	NERGSGDEF	ikasle
galduta	VV.PTCP	galdu
aurki	VNFIN	aurkitu
lezake	VARGAB3SARGER3SPOT	*ezan
bere	DETGENSG	bera
burua	NABSSGDEF	buru
.	_	.

"	_	"
Derbian	NSGIN+ESSDEF	derby
jai-giroa	NABSSGDEFINAN	jai-giro
egotea	VABS	egon
espero	NABSINDF	espero
dut	VARGER1SARGAB3SPROGIND	ukan
"	_	"
.	_	.

TXETXENIAKO	PROPNESSSGDEF	Txetxenia
gerrillarien	NGENPLDEF	gerrillari
segada	N	segada
batean	NUM	bat
harrapatuak	VV.PTCPABSPLDEF	harrapatu
izan	VV.PTCP	izan
ondoren	ADV	ondoren
,	_	,
11	NUM	11
soldadu	N	soldadu
errusiar	ADJABSINDF	errusiar
hil	VV.PTCPPFV	hil
ziren	VARGAB3PIND	izan
joan	VV.PTCPPFV	joan
den	VARGAB3SIND	izan
ostiralean	NSGIN+ESSDEF	ostiral
,	_	,
Avtury	PROPN	Avtury
herritik	NAT+ABL	herri
hurbil	ADPSGDEF	hurbil
,	_	,
Groznitik	PROPNSGDEFAT+ABL	Grozni
30	NUM	30
kilometro	N	kilometro
hego-ekialdera	NSGAT+ALLDEF	hego-ekialde
.	_	.

Horretaz	DETINS	hori
gain	ADPABSSGDEF	gain
,	_	,
bertsolariak	NABSPLANIMDEF	bertsolari
,	_	,
umeentzako	NESSPLANIMDEF	ume
jolasak	NABSPLINANDEF	jolas
eta	CONJ	eta
erromeria	NABSSGINANDEF	erromeria
antolatu	VV.PTCPPFV	antolatu
ziren	VARGAB3PIND	izan
"	_	"
.	_	.

"	_	"
Eguraldi	N	eguraldi
freskoak	ADJERGSGDEF	fresko
lasterketa	N	lasterketa
azkarra	ADJABSSGDEF	azkar
eragingo	VV.PTCPPROSP	eragin
du	VARGAB3SARGER3SIND	*edun
,	_	,
eta	CONJ	eta
ibilbidea	NABSSGINANDEF	ibilbide
ere	CONJ	ere
oso	ADV	oso
egokia	ADJABSSGDEF	egoki
da	VARGAB3SPROGIND	izan
niretzat	PRO	ni
.	_	.

Jokalari	N	jokalari
garrantzitsua	ADJABSSGDEF	garrantzitsu
izan	VNFIN	izan
daiteke	VARGAB3SPOT	*edin
.	_	.

Sintofarm	PROPN	Sintofarm
taldeko	NESSSGINANDEF	talde
txirrindularia	NABSSGDEF	txirrindulari
bakarrik	ADV	bakarrik
helmugaratu	VV.PTCPPFV	helmugaratu
zen	VARGAB3SIND	izan
,	_	,
1:22ko	NUM	1:22
aldearekin	NCOMSGINANDEF	alde
.	_	.

Ismaren	PROPNGENSGDEF	Isma
kasuan	NSGINANIN+ESSDEF	kasu
oso	ADV	oso
zaila	ADJABSSGDEF	zail
da	VARGAB3SPROGIND	izan
bera	DETAT+ALL	bera
bezalako	ADPSGDEF	bezalako
jokalari	N	jokalari
bat	NUM	bat
aurkitzea	VABS	aurkitu
.	_	.

Ez	PARTNEG	ez
da	VARGAB3SIND	izan
bidezkoa	ADJABSSGDEF	bidezko
,	_	,
UCIren	PROPNGENSGDEF	UCI
sailkapenean	NSGDEFINANIN+ESS	sailkapen
seigarren	NUM	seigarren
baikaude	VARGAB1PPROGIND	egon
.	_	.

Bururatu	VV.PTCPPFV	bururatu
zait	VARGAB3SARGDA1SIND	izan
!	_	!

Erresuma	N	erresuma
Batua	ADJABSSGDEF	batu
prest	ADV	prest
dago	VARGAB3SPROGIND	egon
Italiaren	PROPNGENSGDEF	Italia
asmoa	NABSSGINANDEF	asmo
onartu	VV.PTCP	onartu
eta	CONJ	eta
Alemaniari	PROPNDATSGDEF	Alemania
boto	N	boto
gehiago	DETABSINDF	gehiago
emateko	VABSINDF	eman
ere	CONJ	ere
.	_	.

PPk	PROPNERGSGDEF	PP
,	_	,
galdera	N	galdera
horretan	DETSGIN+ESSDEF	hori
,	_	,
"	_	"
kezka	NABSSGDEF	kezka
"	_	"
agertzen	VNFINIPFV	agertu
du	VARGAB3SARGER3SIND	*edun
,	_	,
euskal	N	euskal
gazteriako	NESSSGINANDEF	gazteria
"	_	"
sektore	N	sektore
jakin	ADJ	jakin
batzuen	DETGENPLDEF	batzuk
"	_	"
eta	CONJ	eta
"	_	"
jazarpenezko	NESSINANINDF	jazarpen
indarkeria	NABSSGINANDEF	indarkeria
deitzen	VNFINIPFV	deitu
dutenaren	VGENSGARGAB3SARGER3PDEFIND	*edun
protagonisten	NGENPLANIMDEF	protagonista
edota	CONJ	edota
ETAko	PROPNESSSGDEF	ETA
kideen	NGENPLDEF	kide
"	_	"
artean	NSGINANIN+ESSDEF	arte
lotura	NABSSGINANDEF	lotura
dagoela	VARGAB3SPROGIND	egon
esanez	VV.PTCPINSINDF	esan
.	_	.

Crossmaglengo	PROPNESSSGDEF	Crossmaglen
plazako	NESSSGDEFINAN	plaza
dorrea	NABSSGDEFINAN	dorre
izango	VV.PTCPPROSP	izan
da	VARGAB3SIND	izan
,	_	,
ziur	ADJ	ziur
aski	ADV	aski
,	_	,
hurrengoa	ADJABSSGDEF	hurrengo
.	_	.

Horiek	DETABSPLDEF	horiek
agian	ADV	agian
ez	PARTNEG	ez
dira	VARGAB3PIND	izan
heroiak	NABSPLDEFANIM	heroi
izango	VV.PTCPPROSP	izan
,	_	,
baina	CONJ	baina
ederki	ADV	ederki
erakusten	VNFINIPFV	erakutsi
dute	VARGAB3SARGER3PIND	*edun
maratoia	NABSSGDEF	maratoi
bizi	N	bizi
iraupen	N	iraupen
proba	N	proba
bat	NUM	bat
dela	VARGAB3SPROGIND	izan
.	_	.

Bera	DETABSSGDEF	bera
arduratu	VV.PTCPPFV	arduratu
zen	VARGAB3SIND	izan
atzoko	ADVESS	atzo
saioan	NSGINANIN+ESSDEF	saio
Bushek	PROPNERGSGDEF	Bush
kanpo	N	kanpo
politika	N	politika
eta	CONJ	eta
segurtasun	N	segurtasun
nazionalaren	ADJGEN	nazional
inguruan	ADPSGIN+ESSDEF	inguru
egindako	VV.PTCPESS	egin
proposamenak	NABSPLINANDEF	proposamen
laburbiltzeaz	VINSSGDEF	laburbildu
.	_	.

ELAk	PROPNERGSGDEFINAN	ELA
"	_	"
belaunaldien	NGEN	belaunaldi
arteko	ADPESSPLDEFINAN	arte
zubia	NABSSGDEFINAN	zubi
"	_	"
egingo	VV.PTCPPROSP	egin
du	VARGER3SARGAB3SIND	*edun
zuzendaritza	N	zuzendaritza
karguetan	NPLIN+ESSDEFINAN	kargu
.	_	.

(	_	(
Jojo	PROPNABSSGDEF	Jojo
salto	N	salto
batean	NUM	bat
erdian	NSGINANIN+ESSDEF	erdi
agertzen	VNFINIPFV	agertu
zaie	VARGAB3SARGDA3PIND	izan
.	_	.

Landare	N	landare
bakoitzaren	ADJGENSGDEF	bakoitz
zikloa	NABSSGINANDEF	ziklo
ezagutzea	VABS	ezagutu
oso	ADV	oso
garrantzitsua	ADJABSSGDEF	garrantzitsu
da	VARGAB3SPROGIND	izan
,	_	,
negua	NABSSGDEF	negu
zein	DET	zein
tenperaturatan	NINANINDFIN+ESS	tenperatura
igaro	VV.PTCP	igaro
behar	NABSINDF	behar
duen	V	ukan
jakiteko	VABSINDF	jakin
batik	NUM	bat
bat	NUM	bat
.	_	.

Iparraldeko	NESSSGDEF	iparralde
alderdi	N	alderdi
sozialistak	ADJERGSGDEF	sozialista
ere	CONJ	ere
kritika	N	kritika
bera	DETABSSGDEF	bera
jalgi	VV.PTCPPFV	jalgi
du	VARGAB3SARGER3SIND	*edun
.	_	.

Egia	NABSSGINANDEF	egia
da	VARGAB3SPROGIND	izan
hori	DETABSSGDEF	hori
baina	CONJ	baina
ezin	NABSINDF	ezin
dugu	VARGAB3SARGER1PPROGIND	ukan
ahaztu	VV.PTCP	ahaztu
Reala	PROPNABSSGDEF	Real
oso	ADV	oso
maila	N	maila
oneko	ADJESSSGDEF	on
taldea	NABSSGINANDEF	talde
dela	VARGAB3SPROGIND	izan
.	_	.

Gero	ADV	gero
liburua	NABSSGDEFINAN	liburu
25	NUM	25
egun	N	egun
eskasetan	ADJPLIN+ESSDEF	eskas
idatzi	VV.PTCPPFV	idatzi
nuen	VARGER1SARGAB3SIND	*edun
.	_	.

Beti	ADV	beti
onartu	VV.PTCPPFV	onartu
du	VARGAB3SARGER3SIND	*edun
Lizasok	PROPNERGSGDEF	Lizaso
,	_	,
eta	CONJ	eta
atzo	ADV	atzo
ere	CONJ	ere
onartu	VV.PTCPPFV	onartu
zuen	VARGAB3SARGER3SIND	*edun
zein	DETABSINDF	zein
den	VARGAB3SPROGIND	izan
Ezkurrari	PROPNDATSGDEF	Ezkurra
irabazteko	VABSINDF	irabazi
daukan	VARGAB3SARGER3SPROGIND	eduki
aukera	N	aukera
bakarra	ADJABSSGDEF	bakar
:	_	:

Lorea	NABSSGINANDEF	lore
duten	VARGAB3SARGER3PPROGIND	ukan
landareak	NABSPLINANDEF	landare
lorontzi	N	lorontzi
txikietan	ADJPLIN+ESSDEF	txiki
eduki	VV.PTCP	eduki
behar	NABSINDF	behar
dira	VARGAB3PPROGIND	izan
eta	CONJ	eta
birlandatuz	VV.PTCPINSINDF	birlanda
gero	ADV	gero
,	_	,
diametroa	NABSSGINANDEF	diametro
2	NUM	2
edo	CONJ	edo
3	NUM	3
cm	ABSSGDEF	cm
handiagoa	ADJABSSGCMPRDEF	handi
duen	VARGAB3SARGER3SPROGIND	ukan
lorontzia	NABSSGINANDEF	lorontzi
aukeratu	VV.PTCP	aukeratu
.	_	.

Buruzagi	N	buruzagi
ohiak	ADJERGSGDEF	ohi
taldea	NABSSGDEFINAN	talde
desegin	VV.PTCPPFV	desegin
zuen	VARGER3SARGAB3SIND	*edun
adiskidetze	N	adiskidetze
zibilerako	ADJESSSGDEF	zibil
legearen	NGENSGDEF	lege
onurak	NABSPLDEFINAN	onura
jasotzeko	VABSINDF	jaso
.	_	.

Haien	DETGENPLDEF	haiek
iduriko	NABSINANINDF	iduri
,	_	,
ideia	N	ideia
berrien	ADJGEN	berri
bila	ADPPLDEF	bila
hasteak	VERGSGDEF	hasi
"	_	"
bake	N	bake
planaren	NGENSGINANDEF	plan
eta	CONJ	eta
konponbidearen	NGENSGINANDEF	konponbide
heriotza	NABSSGINANDEF	heriotza
"	_	"
lekarke	VARGAB3SARGER3SCONDPROG	ekarri
,	_	,
eta	CONJ	eta
atzera	ADV	atzera
egite	V	egin
hori	DETABSSGDEF	hori
ez	PARTNEG	ez
dute	VARGAB3SARGER3PIND	*edun
onartzen	VNFINIPFV	onartu
.	_	.

JUAN	PROPN	Juan
GUZMAN	PROPN	Guzman
epaileak	NERGSGDEFANIM	epaile
Augusto	PROPN	Augusto
Pinochet	PROPN	Pinochet
Txileko	PROPNESSSGDEF	Txile
diktadore	N	diktadore
ohia	ADJABSSGDEF	ohi
auzipetu	VV.PTCP	auzipetu
eta	CONJ	eta
etxean	NSGDEFINANIN+ESS	etxe
arrestaturik	VV.PTCPPRTINDF	arrestatu
edukitzeko	VESS	eduki
agindua	NABSSGDEF	agindu
eman	VV.PTCPPFV	eman
zuen	VARGAB3SARGER3SIND	*edun
atzo	ADV	atzo
.	_	.

Diru	N	diru
horrekin	DETCOMSGDEF	hori
berdeek	ADJERGPLDEF	berde
alderdia	NABSSGDEF	alderdi
sendotu	VV.PTCP	sendotu
ahal	N	ahal
izango	VV.PTCPPROSP	izan
dute	VARGAB3SARGER3PIND	*edun
eta	CONJ	eta
bipartidismoaren	NGENSGDEF	bipartidismo
sistemari	NDATSGINANDEF	sistema
lehen	NUM	lehen
pitzadura	NABSSGINANDEF	pitzadura
,	_	,
txikia	ADJABSSGDEF	txiki
noski	ADV	noski
,	_	,
egin	VV.PTCP	egin
.	_	.

Gertaldi	N	gertaldi
izugarri	ADJ	izugarri
hau	DETABSSGDEF	hau
baretu	VV.PTCPPFV	baretu
zelarik	VARGAB3SIND	izan
,	_	,
sorosleak	NABSPLDEF	sorosle
hurbildu	VV.PTCP	hurbildu
ahal	NABSINDF	ahal
izan	VV.PTCPPFV	izan
ziren	VARGAB3PIND	izan
,	_	,
baina	CONJ	baina
8	NUM	8
lagunentzat	NBENINDFANIM	lagun
berantegi	ADJABSINDFAB	berant
zen	VARGAB3SPROGIND	izan
,	_	,
jende	N	jende
oldearen	NGENSGDEFINAN	olde
oinpetan	NIN+ESSINDFINAN	oinpe
harturik	VV.PTCPPRTINDF	hartu
itota	VV.PTCP	ito
hil	VV.PTCPPFV	hil
baitziren	VARGAB3PIND	izan
.	_	.

Nirvana	N	nirvana
budistarik	NPRTINDF	budista
ez	PARTNEG	ez
du	VARGAB3SARGER3SIND	*edun
inork	PROERGINDF	inor
eraiki	VV.PTCPPFV	eraiki
munduan	NSGINANIN+ESSDEF	mundu
,	_	,
ezta	CONJ	ezta
utopia	N	utopia
komunistarik	ADJPRTINDF	komunista
.	_	.

Eta	CONJ	eta
informazio	N	informazio
asko	DETABSINDF	asko
daukagu	VARGAB3SARGER1PPROGIND	eduki
.	_	.

Baina	CONJ	baina
,	_	,
proba	NABSSGINANDEF	proba
irabazteko	VESS	irabazi
faboritoa	ADJABSSGDEF	faborito
izanik	VV.PTCPPRTINDF	izan
,	_	,
lehen	NUM	lehen
egunean	NSGINANIN+ESSDEF	egun
bi	NUM	bi
minutu	N	minutu
eta	CONJ	eta
16	NUM	16
segundo	NABSINANINDF	segundo
galtzea	VABS	galdu
ez	PARTNEG	ez
da	VARGAB3SPROGIND	izan
iragarpen	N	iragarpen
ona	ADJABSSGDEF	on
.	_	.

Zuzenketak	NABSPLDEF	zuzenketa
aurkeztutako	VV.PTCPESS	aurkeztu
alderdiek	NERGPLDEF	alderdi
hainbat	DET	hainbat
arlotan	NINANINDFIN+ESS	arlo
sumatu	VV.PTCPPFV	sumatu
dituzten	VARGAB3PARGER3PIND	*edun
"	_	"
gabeziak	NABSPLINANDEF	gabezia
"	_	"
salatu	VV.PTCPPFV	salatu
zituzten	VARGAB3PARGER3PIND	*edun
:	_	:

ETAk	PROPNERGSGDEF	ETA
ez	PARTNEG	ez
du	VARGAB3SARGER3SPROGIND	ukan
helburu	N	helburu
politikorik	ADJPRTINDF	politiko
.	_	.

Politikan	NSGDEFINANIN+ESS	politika
lekurik	NPRTINANINDF	leku
ez	PARTNEG	ez
,	_	,
eta	CONJ	eta
kirolean	NSGDEFINANIN+ESS	kirol
aurkitu	VV.PTCPPFV	aurkitu
zuen	VARGAB3SARGER3SIND	*edun
gora	ADV	gora
egiteko	VESS	egin
bidea	NABSSGDEFINAN	bide
.	_	.

Bere	DETGENSG	bera
ustez	NINSINANINDF	uste
,	_	,
"	_	"
abertzaleek	NERGPLDEF	abertzale
bake	N	bake
eszenatoki	N	eszenatoki
batera	NUM	bat
heltzea	VABS	heldu
lortuz	VV.PTCPINSINDF	lortu
gero	ADV	gero
,	_	,
orduan	CONJ	orduan
etorriko	VV.PTCPPROSP	etorri
dira	VARGAB3PIND	izan
benetako	ADJ	benetako
erasoaldiak	NABSPLDEF	erasoaldi
Estatuaren	NGEN	estatua
aldetik	ADPSGINANAT+ABLDEF	alde
"	_	"
.	_	.

Trine	PROPN	Trine
Hattestad	PROPN	Hattestad
norvegiarrak	ADJERGSGDEF	norvegiar
errekor	N	errekor
olinpiarra	ADJABSSGDEF	olinpiar
ezarri	VV.PTCP	ezarri
eta	CONJ	eta
urrezko	ADJ	urrezko
domina	NABSSGDEFINAN	domina
irabazi	VV.PTCPPFV	irabazi
zuen	VARGAB3SARGER3SIND	*edun
atzo	ADV	atzo
xabalinan	NSGDEFINANIN+ESS	xabalina
,	_	,
68,91	NUM	68,91
metroko	NESSSGDEFINAN	metro
jaurtiketarekin	NCOMSGDEF	jaurtiketa
.	_	.

Legebiltzar	N	legebiltzar
horretan	DETSGIN+ESSDEF	hori
errepublikanoek	NERGPLDEF	errepublikano
dute	VARGAB3SARGER3PPROGIND	ukan
gehiengoa	NABSSGINANDEF	gehiengo
,	_	,
eta	CONJ	eta
Bushen	PROPNGEN	Bush
alde	ADPABSSGDEF	alde
bozkatuko	VV.PTCPPROSP	bozkatu
duten	VARGAB3SARGER3PIND	*edun
ordezkariak	NABSPLANIMDEF	ordezkari
izendatuko	VV.PTCPPROSP	izendatu
dituzte	VARGAB3PARGER3PIND	*edun
.	_	.

Joku	N	joko
desberdinetan	ADJPLIN+ESSDEF	desberdin
oinarrituta	VV.PTCP	oinarritu
musikarekin	NCOMSGINANDEF	musika
zerikusia	NABSSGDEF	zerikusi
duten	VARGAB3SARGER3PPROGIND	ukan
arlo	N	arlo
desberdinak	ADJABSPLDEF	desberdin
lantzen	VNFINIPFV	landu
dira	VARGAB3PIND	izan
.	_	.

Agian	ADV	agian
,	_	,
herrimindu	VV.PTCP	herrimindu
egingo	VV.PTCPPROSP	egin
zen	VARGAB3SIND	izan
Estatu	N	estatu
Batuetan	ADJPLIN+ESSDEF	batu
baina	CONJ	baina
ez	PARTNEG	ez
zezakeen	VARGAB3SARGER3SPOT	*ezan
horrelakorik	ADJPRTINDF	horrelako
adierazi	VCAUS	adierazi
,	_	,
ez	PARTNEG	ez
baitzen	VARGAB3SPROGIND	izan
gertatuko	VV.PTCPPROSP	gertatu
modu	N	modu
horretako	DETESSSGDEF	hori
aitortzarik	NPRTINDF	aitortza
.	_	.

Bestetik	DETSGAT+ABLDEF	beste
,	_	,
Belfasteko	PROPNESSSGDEF	Belfast
Udalean	NSGDEFIN+ESS	udal
bozketa	NABSSGDEF	bozketa
izan	VV.PTCPPFV	izan
zen	VARGAB3SIND	izan
atzo	ADV	atzo
hurrengo	ADJ	hurrengo
hilabeteotako	NESSPLDEF	hilabete
alkatea	NABSSGDEF	alkate
hautatzeko	VABSINDF	hautatu
.	_	.

Azpeitiarra	NABSSGDEF	azpeitiar
gaixo	ADJABSINDF	gaixo
dago	VARGAB3SPROGIND	egon
eta	CONJ	eta
Colletek	PROPNERGSGDEF	Collet
bihurritua	VV.PTCPABSSGDEF	bihurritu
du	VARGAB3SARGER3SPROGIND	ukan
ezker	N	ezker
orkatila	NABSSGDEF	orkatila
.	_	.

Leial	ADJABSINDF	leial
ez	PARTNEG	ez
jokatzea	VABS	jokatu
leporatu	VV.PTCPPFV	leporatu
zien	VARGDA3PARGER3SARGAB3SIND	*edun
Mayorrek	PROPNERGSGDEF	Mayor
alderdi	N	alderdi
abertzaleei	ADJDATPLDEF	abertzale
.	_	.

Txikia	ADJABSSGDEF	txiki
izanik	VV.PTCPPRTINDF	izan
ere	CONJ	ere
,	_	,
ez	PARTNEG	ez
du	VARGAB3SARGER3SPROGIND	ukan
jokatzerik	VPRT	jokatu
izango	VV.PTCPPROSP	izan
.	_	.

Benidormetik	PROPNSGAT+ABLDEF	Benidorm
iparralderantz	NSGDEF	iparralde
egin	VV.PTCPPFV	egin
zuen	VARGAB3SARGER3SIND	*edun
lasterketak	NERGSGDEFINAN	lasterketa
,	_	,
kostaldetik	NSGDEFINANAT+ABL	kostalde
hurbil	ADJABSINDF	hurbil
beti	ADV	beti
.	_	.

Bi	NUM	bi
dira	VARGAB3PPROGIND	izan
ezaugarri	N	ezaugarri
garrantzitsuenak	ADJABSPLRLDEF	garrantzitsu
Zenarruzabeitiaren	PROPNGEN	Zenarruzabeitia
arabera	ADPSGDEF	arabera
:	_	:

hori	DETABSSGDEF	hori
etxe	N	etxe
barruetatik	ADPINANAT+ABL	_
ateratzea	VABS	atera
lortu	VV.PTCPPFV	lortu
du	VARGAB3SARGER3SIND	*edun
.	_	.

(	_	(
Laxatzen	VNFINIPFV	laxatu
du	VARGER3SARGAB3SIND	*edun
)	_	)
.	_	.

Bigarren	NUM	bigarren
postua	NABSSGINANDEF	postu
Mari	PROPN	Mari
Holden	PROPN	Holden
estatubatuarrak	ADJERGSGDEF	estatubatuar
lortu	VV.PTCPPFV	lortu
zuen	VARGAB3SARGER3SIND	*edun
,	_	,
eta	CONJ	eta
brontzezko	NESSINANINDF	brontze
domina	N	domina
Jeannie	PROPN	Jeannie
Longo	PROPN	Longo
frantziarrarentzat	ADJBENSGDEF	frantziar
izan	VV.PTCPPFV	izan
zen	VARGAB3SIND	izan
.	_	.

Azken	NUM	azken
bostak	NUM	bost
afizionatuetako	VV.PTCPESSPLDEF	afizionatu
Baque	PROPN	Baque
taldean	NSGINANIN+ESSDEF	talde
egin	VV.PTCPPFV	egin
ditu	VARGAB3PARGER3SIND	*edun
.	_	.

Gogo	N	gogo
itzela	ADJABSSGDEF	itzel
dut	VARGAB3SARGER1SPROGIND	ukan
aurtengo	ADVESS	aurten
Ligan	NSGINANIN+ESSDEF	liga
debutatzeko	VABSINDF	debutatu
baina	CONJ	baina
pazientzia	NABSSGINANDEF	pazientzia
izan	VV.PTCP	izan
beharko	V	behar_izan
dut	VARGAB3SARGER1SIND	*edun
.	_	.

ROBERTO	PROPN	Roberto
LAISEKA	PROPN	Laiseka
Euskadi-Euskaltel	PROPN	Euskadi-Euskaltel
taldeko	NESSSGINANDEF	talde
txirrindularia	NABSSGDEF	txirrindulari
izan	VV.PTCPPFV	izan
zen	VARGAB3SIND	izan
atzoko	ADVESS	atzo
etapako	NESSSGDEF	etapa
protagonistetako	NESSPLANIMDEF	protagonista
bat	NUM	bat
azken	NUM	azken
kilometroetan	NPLINANIN+ESSDEF	kilometro
.	_	.

LYCOSEKO	PROPNESSSGDEF	Lycos
zuzendaritzako	NESSSGINANDEF	zuzendaritza
zenbait	DET	zenbait
kidek	NERGINDF	kide
enpresako	NESSSGINANDEF	enpresa
20	NUM	20
milioi	N	milioi
akzio	NABSINDF	akzio
saldu	VV.PTCPPFV	saldu
zituzten	VARGAB3PARGER3PIND	*edun
Terrarekin	PROPNCOMSGDEF	Terra
fusioa	NABSSGDEF	fusio
egin	VV.PTCPPFV	egin
zen	VARGAB3SIND	izan
garaian	NSGINANIN+ESSDEF	garai
.	_	.

Hala	ADV	hala
,	_	,
hauteskundeak	NABSPLDEF	hauteskunde
aldarrikatu	VV.PTCPPFV	aldarrikatu
zituen	VARGAB3PARGER3SIND	*edun
EAEn	PROPNSGIN+ESSDEF	EAE
,	_	,
"	_	"
egungo	ADJ	egungo
egoera	N	egoera
politikoa	ADJABSSGDEF	politiko
desblokeatzeko	VESS	desblokeatu
modu	N	modu
bakarra	ADJABSSGDEF	bakar
delako	VARGAB3SPROGIND	izan
"	_	"
.	_	.

Bakuko	PROPNESSSGDEF	Baku
ogroa-ren	NGENINDF	ogroa
bukaera	NABSSGINANDEF	bukaera
ez	PARTNEG	ez
da	VARGAB3SIND	izan
izango	VV.PTCPPROSP	izan
,	_	,
baina	CONJ	baina
erregea	NABSSGINANDEF	errege
ez	PARTNEG	ez
dela	VARGAB3SPROGIND	izan
zelan	ADV	zelan
moldatuko	VV.PTCPPROSP	moldatu
den	VARGAB3SIND	izan
ikusi	VV.PTCP	ikusi
egin	VV.PTCP	egin
beharko	V	behar_izan
da	VARGAB3SIND	izan
